"","ID.Ibex","Label","Response","FeatureMatch","Word1","Word2","WordPair","Conceptual","Valence"
"773","6526c3297277ece1f3273549","test_ConceptualMatch_Concrete","0","ConceptualMatchingOnly","beach","filth","beach-filth","ConceptualMatch:concrete","PositiveMismatch"
"774","6526c3297277ece1f3273549","control_MaxMatch_Negative_Concrete","58","MaxMatch","mold","stench","mold-stench","ConcreteMatch","NegativeMatch"
"775","6526c3297277ece1f3273549","control_Similar","76","SimilarControl","use","employ","use-employ","",""
"776","6526c3297277ece1f3273549","test_ValenceMatch_Positive","0","ValenceMatchingOnly","beach","happiness","beach-happiness","ConcreteMismatch","PositiveMatch"
"777","6526c3297277ece1f3273549","control_MaxMatch_Negative_Abstract","0","MaxMatch","grief","shame","grief-shame","AbstractMatch","NegativeMatch"
"778","6526c3297277ece1f3273549","control_Dissimilar","45","DissimilarControl","begin","end","begin-end","",""
"779","6526c3297277ece1f3273549","control_MaxMismatch","0","MaxMismatch","inspiration","mold","inspiration-mold","AbstractMismatch","PositiveMismatch"
"780","6526c3297277ece1f3273549","test_ConceptualMatch_Abstract","0","ConceptualMatchingOnly","guilt","joy","guilt-joy","ConceptualMatch:abstract","NegativeMismatch"
"781","655a395e2828d333bae0ea4b","control_Dissimilar","0","DissimilarControl","come","go","come-go","",""
"782","655a395e2828d333bae0ea4b","control_Similar","99","SimilarControl","buy","purchase","buy-purchase","",""
"783","655a395e2828d333bae0ea4b","test_ConceptualMatch_Concrete","0","ConceptualMatchingOnly","rain","vomit","rain-vomit","ConceptualMatch:concrete","PositiveMismatch"
"784","655a395e2828d333bae0ea4b","control_Dissimilar","0","DissimilarControl","give","take","give-take","",""
"785","655a395e2828d333bae0ea4b","control_Similar","99","SimilarControl","need","require","need-require","",""
"786","655a395e2828d333bae0ea4b","test_ValenceMatch_Negative","0","ValenceMatchingOnly","envy","filth","envy-filth","AbstractMismatch","NegativeMatch"
"787","655a395e2828d333bae0ea4b","test_ConceptualMatch_Abstract","0","ConceptualMatchingOnly","resentment","joy","resentment-joy","ConceptualMatch:abstract","NegativeMismatch"
"788","655a395e2828d333bae0ea4b","control_MaxMatch_Positive_Abstract","99","MaxMatch","joy","compassion","joy-compassion","AbstractMatch","PositiveMatch"
"789","655a395e2828d333bae0ea4b","control_MaxMatch_Negative_Abstract","0","MaxMatch","lonliness","failure","lonliness-failure","AbstractMatch","NegativeMatch"
"790","655a395e2828d333bae0ea4b","control_MaxMatch_Positive_Concrete","0","MaxMatch","music","hug","music-hug","ConcreteMatch","PositiveMatch"
"791","655a395e2828d333bae0ea4b","control_MaxMatch_Negative_Concrete","1","MaxMatch","smoke","vomit","smoke-vomit","ConcreteMatch","NegativeMatch"
"792","655a395e2828d333bae0ea4b","test_ValenceMatch_Positive","99","ValenceMatchingOnly","hug","gratitude","hug-gratitude","ConcreteMismatch","PositiveMatch"
"793","655a395e2828d333bae0ea4b","control_MaxMismatch","0","MaxMismatch","peace","rot","peace-rot","AbstractMismatch","PositiveMismatch"
"794","655a395e2828d333bae0ea4b","control_Dissimilar","0","DissimilarControl","open","close","open-close","",""
"795","655a395e2828d333bae0ea4b","control_Similar","99","SimilarControl","ask","inquire","ask-inquire","",""
"796","655a395e2828d333bae0ea4b","test_ConceptualMatch_Concrete","0","ConceptualMatchingOnly","sunshine","filth","sunshine-filth","ConceptualMatch:concrete","PositiveMismatch"
"797","655a395e2828d333bae0ea4b","control_Dissimilar","0","DissimilarControl","begin","end","begin-end","",""
"798","655a395e2828d333bae0ea4b","control_Similar","99","SimilarControl","show","display","show-display","",""
"799","655a395e2828d333bae0ea4b","test_ValenceMatch_Negative","0","ValenceMatchingOnly","regret","rust","regret-rust","AbstractMismatch","NegativeMatch"
"800","655a395e2828d333bae0ea4b","test_ConceptualMatch_Abstract","0","ConceptualMatchingOnly","guilt","peace","guilt-peace","ConceptualMatch:abstract","NegativeMismatch"
"801","655a395e2828d333bae0ea4b","control_MaxMatch_Positive_Abstract","99","MaxMatch","hope","freedom","hope-freedom","AbstractMatch","PositiveMatch"
"802","655a395e2828d333bae0ea4b","control_MaxMatch_Negative_Abstract","99","MaxMatch","despair","grief","despair-grief","AbstractMatch","NegativeMatch"
"803","655a395e2828d333bae0ea4b","control_MaxMatch_Positive_Concrete","0","MaxMatch","sunshine","home","sunshine-home","ConcreteMatch","PositiveMatch"
"804","655a395e2828d333bae0ea4b","control_MaxMatch_Negative_Concrete","0","MaxMatch","smoke","rot","smoke-rot","ConcreteMatch","NegativeMatch"
"805","655a395e2828d333bae0ea4b","test_ValenceMatch_Positive","99","ValenceMatchingOnly","hug","peace","hug-peace","ConcreteMismatch","PositiveMatch"
"806","655a395e2828d333bae0ea4b","control_MaxMismatch","0","MaxMismatch","kindness","mold","kindness-mold","AbstractMismatch","PositiveMismatch"
"807","655a395e2828d333bae0ea4b","control_Dissimilar","0","DissimilarControl","rise","fall","rise-fall","",""
"808","655a395e2828d333bae0ea4b","control_Similar","99","SimilarControl","speak","talk","speak-talk","",""
"809","655a395e2828d333bae0ea4b","test_ConceptualMatch_Concrete","0","ConceptualMatchingOnly","laughter","injury","laughter-injury","ConceptualMatch:concrete","PositiveMismatch"
"810","655a395e2828d333bae0ea4b","control_Dissimilar","0","DissimilarControl","arrive","leave","arrive-leave","",""
"811","655a395e2828d333bae0ea4b","control_Similar","0","SimilarControl","use","employ","use-employ","",""
"812","655a395e2828d333bae0ea4b","test_ValenceMatch_Negative","0","ValenceMatchingOnly","shame","rust","shame-rust","AbstractMismatch","NegativeMatch"
"813","655a395e2828d333bae0ea4b","test_ConceptualMatch_Abstract","0","ConceptualMatchingOnly","grief","kindness","grief-kindness","ConceptualMatch:abstract","NegativeMismatch"
"814","655a395e2828d333bae0ea4b","control_MaxMatch_Positive_Abstract","99","MaxMatch","happiness","gratitude","happiness-gratitude","AbstractMatch","PositiveMatch"
"815","655a395e2828d333bae0ea4b","control_MaxMatch_Negative_Abstract","0","MaxMatch","lonliness","resentment","lonliness-resentment","AbstractMatch","NegativeMatch"
"816","655a395e2828d333bae0ea4b","control_MaxMatch_Positive_Concrete","0","MaxMatch","sunshine","music","sunshine-music","ConcreteMatch","PositiveMatch"
"817","655a395e2828d333bae0ea4b","control_MaxMatch_Negative_Concrete","0","MaxMatch","mud","vomit","mud-vomit","ConcreteMatch","NegativeMatch"
"818","655a395e2828d333bae0ea4b","test_ValenceMatch_Positive","0","ValenceMatchingOnly","beach","gratitude","beach-gratitude","ConcreteMismatch","PositiveMatch"
"819","655a395e2828d333bae0ea4b","control_MaxMismatch","0","MaxMismatch","joy","stench","joy-stench","AbstractMismatch","PositiveMismatch"
"820","655a395e2828d333bae0ea4b","control_Dissimilar","0","DissimilarControl","push","pull","push-pull","",""
"821","655a395e2828d333bae0ea4b","control_Similar","99","SimilarControl","begin","start","begin-start","",""
"822","655a395e2828d333bae0ea4b","test_ConceptualMatch_Concrete","12","ConceptualMatchingOnly","home","stench","home-stench","ConceptualMatch:concrete","PositiveMismatch"
"823","655a395e2828d333bae0ea4b","control_Dissimilar","24","DissimilarControl","increase","decrease","increase-decrease","",""
"824","655a395e2828d333bae0ea4b","control_Similar","99","SimilarControl","get","obtain","get-obtain","",""
"825","655a395e2828d333bae0ea4b","test_ValenceMatch_Negative","0","ValenceMatchingOnly","failure","stench","failure-stench","AbstractMismatch","NegativeMatch"
"826","655a395e2828d333bae0ea4b","test_ConceptualMatch_Abstract","17","ConceptualMatchingOnly","shame","compassion","shame-compassion","ConceptualMatch:abstract","NegativeMismatch"
"827","655a395e2828d333bae0ea4b","control_MaxMatch_Positive_Abstract","99","MaxMatch","kindness","gratitude","kindness-gratitude","AbstractMatch","PositiveMatch"
"828","655a395e2828d333bae0ea4b","control_MaxMatch_Negative_Abstract","18","MaxMatch","despair","failure","despair-failure","AbstractMatch","NegativeMatch"
"829","655a395e2828d333bae0ea4b","control_MaxMatch_Positive_Concrete","13","MaxMatch","music","beach","music-beach","ConcreteMatch","PositiveMatch"
"830","655a395e2828d333bae0ea4b","control_MaxMatch_Negative_Concrete","27","MaxMatch","mold","stench","mold-stench","ConcreteMatch","NegativeMatch"
"831","655a395e2828d333bae0ea4b","test_ValenceMatch_Positive","22","ValenceMatchingOnly","music","compassion","music-compassion","ConcreteMismatch","PositiveMatch"
"832","655a395e2828d333bae0ea4b","control_MaxMismatch","0","MaxMismatch","love","stench","love-stench","AbstractMismatch","PositiveMismatch"
"833","655a395e2828d333bae0ea4b","control_Dissimilar","19","DissimilarControl","enter","exit","enter-exit","",""
"834","655a395e2828d333bae0ea4b","control_Similar","99","SimilarControl","help","assist","help-assist","",""
"835","655a395e2828d333bae0ea4b","test_ConceptualMatch_Concrete","0","ConceptualMatchingOnly","rain","garbage","rain-garbage","ConceptualMatch:concrete","PositiveMismatch"
"836","655a395e2828d333bae0ea4b","control_Dissimilar","19","DissimilarControl","add","remove","add-remove","",""
"837","655a395e2828d333bae0ea4b","control_Similar","99","SimilarControl","end","finish","end-finish","",""
"838","655a395e2828d333bae0ea4b","test_ValenceMatch_Negative","16","ValenceMatchingOnly","lonliness","stench","lonliness-stench","AbstractMismatch","NegativeMatch"
"839","655a395e2828d333bae0ea4b","test_ConceptualMatch_Abstract","16","ConceptualMatchingOnly","despair","inspiration","despair-inspiration","ConceptualMatch:abstract","NegativeMismatch"
"840","655a395e2828d333bae0ea4b","control_MaxMatch_Positive_Abstract","99","MaxMatch","love","gratitude","love-gratitude","AbstractMatch","PositiveMatch"
"841","655a395e2828d333bae0ea4b","control_MaxMatch_Negative_Abstract","24","MaxMatch","resentment","envy","resentment-envy","AbstractMatch","NegativeMatch"
"842","655a395e2828d333bae0ea4b","control_MaxMatch_Positive_Concrete","23","MaxMatch","home","fireplace","home-fireplace","ConcreteMatch","PositiveMatch"
"843","655a395e2828d333bae0ea4b","control_MaxMatch_Negative_Concrete","4","MaxMatch","smoke","mold","smoke-mold","ConcreteMatch","NegativeMatch"
"844","655a395e2828d333bae0ea4b","test_ValenceMatch_Positive","24","ValenceMatchingOnly","home","joy","home-joy","ConcreteMismatch","PositiveMatch"
"845","655a395e2828d333bae0ea4b","control_MaxMismatch","21","MaxMismatch","happiness","mold","happiness-mold","AbstractMismatch","PositiveMismatch"
"846","65f54bfd77f3db0d47887b37","control_Dissimilar","0","DissimilarControl","enter","exit","enter-exit","",""
"847","65f54bfd77f3db0d47887b37","control_Similar","99","SimilarControl","get","obtain","get-obtain","",""
"848","65f54bfd77f3db0d47887b37","test_ConceptualMatch_Concrete","0","ConceptualMatchingOnly","home","vomit","home-vomit","ConceptualMatch:concrete","PositiveMismatch"
"849","65f54bfd77f3db0d47887b37","test_ValenceMatch_Positive","62","ValenceMatchingOnly","flowers","freedom","flowers-freedom","ConcreteMismatch","PositiveMatch"
"850","65f54bfd77f3db0d47887b37","control_MaxMatch_Negative_Abstract","69","MaxMatch","resentment","shame","resentment-shame","AbstractMatch","NegativeMatch"
"851","65f54bfd77f3db0d47887b37","control_Dissimilar","8","DissimilarControl","come","go","come-go","",""
"852","65f54bfd77f3db0d47887b37","control_MaxMismatch","0","MaxMismatch","joy","stench","joy-stench","AbstractMismatch","PositiveMismatch"
"853","65f54bfd77f3db0d47887b37","control_MaxMatch_Positive_Abstract","88","MaxMatch","kindness","inspiration","kindness-inspiration","AbstractMatch","PositiveMatch"
"854","65f54bfd77f3db0d47887b37","test_ValenceMatch_Negative","82","ValenceMatchingOnly","grief","rot","grief-rot","AbstractMismatch","NegativeMatch"
"855","65f54bfd77f3db0d47887b37","control_Similar","99","SimilarControl","ask","inquire","ask-inquire","",""
"856","65f54bfd77f3db0d47887b37","control_MaxMatch_Negative_Concrete","77","MaxMatch","mud","rust","mud-rust","ConcreteMatch","NegativeMatch"
"857","65f54bfd77f3db0d47887b37","control_MaxMatch_Positive_Concrete","61","MaxMatch","flowers","hug","flowers-hug","ConcreteMatch","PositiveMatch"
"858","65f54bfd77f3db0d47887b37","test_ConceptualMatch_Abstract","0","ConceptualMatchingOnly","resentment","kindness","resentment-kindness","ConceptualMatch:abstract","NegativeMismatch"
"859","65f54bfd77f3db0d47887b37","control_Dissimilar","0","DissimilarControl","begin","end","begin-end","",""
"860","65f54bfd77f3db0d47887b37","control_Similar","99","SimilarControl","show","display","show-display","",""
"861","65f54bfd77f3db0d47887b37","test_ConceptualMatch_Concrete","0","ConceptualMatchingOnly","music","stench","music-stench","ConceptualMatch:concrete","PositiveMismatch"
"862","65f54bfd77f3db0d47887b37","test_ValenceMatch_Positive","86","ValenceMatchingOnly","sunshine","happiness","sunshine-happiness","ConcreteMismatch","PositiveMatch"
"863","65f54bfd77f3db0d47887b37","control_MaxMatch_Negative_Abstract","76","MaxMatch","anxiety","grief","anxiety-grief","AbstractMatch","NegativeMatch"
"864","65f54bfd77f3db0d47887b37","control_Dissimilar","0","DissimilarControl","rise","fall","rise-fall","",""
"865","65f54bfd77f3db0d47887b37","control_MaxMismatch","0","MaxMismatch","happiness","rust","happiness-rust","AbstractMismatch","PositiveMismatch"
"866","65f54bfd77f3db0d47887b37","control_MaxMatch_Positive_Abstract","80","MaxMatch","happiness","gratitude","happiness-gratitude","AbstractMatch","PositiveMatch"
"867","65f54bfd77f3db0d47887b37","test_ValenceMatch_Negative","69","ValenceMatchingOnly","anxiety","garbage","anxiety-garbage","AbstractMismatch","NegativeMatch"
"868","65f54bfd77f3db0d47887b37","control_Similar","99","SimilarControl","begin","start","begin-start","",""
"869","65f54bfd77f3db0d47887b37","control_MaxMatch_Negative_Concrete","40","MaxMatch","smoke","mold","smoke-mold","ConcreteMatch","NegativeMatch"
"870","65f54bfd77f3db0d47887b37","control_MaxMatch_Positive_Concrete","25","MaxMatch","music","home","music-home","ConcreteMatch","PositiveMatch"
"871","65f54bfd77f3db0d47887b37","test_ConceptualMatch_Abstract","0","ConceptualMatchingOnly","envy","love","envy-love","ConceptualMatch:abstract","NegativeMismatch"
"872","65f54bfd77f3db0d47887b37","control_Dissimilar","0","DissimilarControl","arrive","leave","arrive-leave","",""
"873","65f54bfd77f3db0d47887b37","control_Similar","99","SimilarControl","speak","talk","speak-talk","",""
"874","65f54bfd77f3db0d47887b37","test_ConceptualMatch_Concrete","0","ConceptualMatchingOnly","flowers","stench","flowers-stench","ConceptualMatch:concrete","PositiveMismatch"
"875","65f54bfd77f3db0d47887b37","test_ValenceMatch_Positive","5","ValenceMatchingOnly","chocolate","freedom","chocolate-freedom","ConcreteMismatch","PositiveMatch"
"876","65f54bfd77f3db0d47887b37","control_MaxMatch_Negative_Abstract","75","MaxMatch","lonliness","guilt","lonliness-guilt","AbstractMatch","NegativeMatch"
"877","65f54bfd77f3db0d47887b37","control_Dissimilar","0","DissimilarControl","increase","decrease","increase-decrease","",""
"878","65f54bfd77f3db0d47887b37","control_MaxMismatch","0","MaxMismatch","gratitude","vomit","gratitude-vomit","AbstractMismatch","PositiveMismatch"
"879","65f54bfd77f3db0d47887b37","control_MaxMatch_Positive_Abstract","84","MaxMatch","peace","kindness","peace-kindness","AbstractMatch","PositiveMatch"
"880","65f54bfd77f3db0d47887b37","test_ValenceMatch_Negative","65","ValenceMatchingOnly","failure","filth","failure-filth","AbstractMismatch","NegativeMatch"
"881","65f54bfd77f3db0d47887b37","control_Similar","99","SimilarControl","buy","purchase","buy-purchase","",""
"882","65f54bfd77f3db0d47887b37","control_MaxMatch_Negative_Concrete","99","MaxMatch","garbage","filth","garbage-filth","ConcreteMatch","NegativeMatch"
"883","65f54bfd77f3db0d47887b37","control_MaxMatch_Positive_Concrete","72","MaxMatch","home","fireplace","home-fireplace","ConcreteMatch","PositiveMatch"
"884","65f54bfd77f3db0d47887b37","test_ConceptualMatch_Abstract","0","ConceptualMatchingOnly","lonliness","gratitude","lonliness-gratitude","ConceptualMatch:abstract","NegativeMismatch"
"885","65f54bfd77f3db0d47887b37","control_Dissimilar","0","DissimilarControl","add","remove","add-remove","",""
"886","65f54bfd77f3db0d47887b37","control_Similar","99","SimilarControl","help","assist","help-assist","",""
"887","65f54bfd77f3db0d47887b37","test_ConceptualMatch_Concrete","0","ConceptualMatchingOnly","laughter","injury","laughter-injury","ConceptualMatch:concrete","PositiveMismatch"
"888","65f54bfd77f3db0d47887b37","test_ValenceMatch_Positive","71","ValenceMatchingOnly","flowers","happiness","flowers-happiness","ConcreteMismatch","PositiveMatch"
"889","65f54bfd77f3db0d47887b37","control_MaxMatch_Negative_Abstract","92","MaxMatch","despair","guilt","despair-guilt","AbstractMatch","NegativeMatch"
"890","65f54bfd77f3db0d47887b37","control_Dissimilar","0","DissimilarControl","open","close","open-close","",""
"891","65f54bfd77f3db0d47887b37","control_MaxMismatch","0","MaxMismatch","freedom","mud","freedom-mud","AbstractMismatch","PositiveMismatch"
"892","65f54bfd77f3db0d47887b37","control_MaxMatch_Positive_Abstract","86","MaxMatch","kindness","happiness","kindness-happiness","AbstractMatch","PositiveMatch"
"893","65f54bfd77f3db0d47887b37","test_ValenceMatch_Negative","64","ValenceMatchingOnly","resentment","garbage","resentment-garbage","AbstractMismatch","NegativeMatch"
"894","65f54bfd77f3db0d47887b37","control_Similar","99","SimilarControl","end","finish","end-finish","",""
"895","65f54bfd77f3db0d47887b37","control_MaxMatch_Negative_Concrete","7","MaxMatch","mold","injury","mold-injury","ConcreteMatch","NegativeMatch"
"896","65f54bfd77f3db0d47887b37","control_MaxMatch_Positive_Concrete","0","MaxMatch","chocolate","fireplace","chocolate-fireplace","ConcreteMatch","PositiveMatch"
"897","65f54bfd77f3db0d47887b37","test_ConceptualMatch_Abstract","0","ConceptualMatchingOnly","despair","compassion","despair-compassion","ConceptualMatch:abstract","NegativeMismatch"
"898","65f54bfd77f3db0d47887b37","control_Dissimilar","34","DissimilarControl","push","pull","push-pull","",""
"899","65f54bfd77f3db0d47887b37","control_Similar","99","SimilarControl","need","require","need-require","",""
"900","65f54bfd77f3db0d47887b37","test_ConceptualMatch_Concrete","6","ConceptualMatchingOnly","rain","smoke","rain-smoke","ConceptualMatch:concrete","PositiveMismatch"
"901","65f54bfd77f3db0d47887b37","test_ValenceMatch_Positive","74","ValenceMatchingOnly","music","joy","music-joy","ConcreteMismatch","PositiveMatch"
"902","65f54bfd77f3db0d47887b37","control_MaxMatch_Negative_Abstract","86","MaxMatch","lonliness","grief","lonliness-grief","AbstractMatch","NegativeMatch"
"903","65f54bfd77f3db0d47887b37","control_Dissimilar","0","DissimilarControl","give","take","give-take","",""
"904","65f54bfd77f3db0d47887b37","control_MaxMismatch","0","MaxMismatch","gratitude","garbage","gratitude-garbage","AbstractMismatch","PositiveMismatch"
"905","65f54bfd77f3db0d47887b37","control_MaxMatch_Positive_Abstract","68","MaxMatch","peace","compassion","peace-compassion","AbstractMatch","PositiveMatch"
"906","65f54bfd77f3db0d47887b37","test_ValenceMatch_Negative","42","ValenceMatchingOnly","anxiety","mud","anxiety-mud","AbstractMismatch","NegativeMatch"
"907","65f54bfd77f3db0d47887b37","control_Similar","99","SimilarControl","use","employ","use-employ","",""
"908","65f54bfd77f3db0d47887b37","control_MaxMatch_Negative_Concrete","94","MaxMatch","stench","filth","stench-filth","ConcreteMatch","NegativeMatch"
"909","65f54bfd77f3db0d47887b37","control_MaxMatch_Positive_Concrete","64","MaxMatch","laughter","home","laughter-home","ConcreteMatch","PositiveMatch"
"910","65f54bfd77f3db0d47887b37","test_ConceptualMatch_Abstract","0","ConceptualMatchingOnly","shame","love","shame-love","ConceptualMatch:abstract","NegativeMismatch"
"911","65034d480a9dec0b9ceee931","control_Dissimilar","0","DissimilarControl","push","pull","push-pull","",""
"912","65034d480a9dec0b9ceee931","control_Similar","99","SimilarControl","ask","inquire","ask-inquire","",""
"913","65034d480a9dec0b9ceee931","control_Dissimilar","0","DissimilarControl","open","close","open-close","",""
"914","65034d480a9dec0b9ceee931","test_ConceptualMatch_Abstract","47","ConceptualMatchingOnly","lonliness","love","lonliness-love","ConceptualMatch:abstract","NegativeMismatch"
"915","65034d480a9dec0b9ceee931","test_ValenceMatch_Positive","85","ValenceMatchingOnly","beach","peace","beach-peace","ConcreteMismatch","PositiveMatch"
"916","65034d480a9dec0b9ceee931","control_MaxMatch_Positive_Concrete","47","MaxMatch","beach","hug","beach-hug","ConcreteMatch","PositiveMatch"
"917","65034d480a9dec0b9ceee931","test_ValenceMatch_Negative","13","ValenceMatchingOnly","envy","filth","envy-filth","AbstractMismatch","NegativeMatch"
"918","65034d480a9dec0b9ceee931","control_MaxMatch_Negative_Concrete","82","MaxMatch","rot","mold","rot-mold","ConcreteMatch","NegativeMatch"
"919","65034d480a9dec0b9ceee931","test_ConceptualMatch_Concrete","14","ConceptualMatchingOnly","home","vomit","home-vomit","ConceptualMatch:concrete","PositiveMismatch"
"920","65034d480a9dec0b9ceee931","control_Similar","99","SimilarControl","end","finish","end-finish","",""
"921","65034d480a9dec0b9ceee931","control_MaxMatch_Negative_Abstract","88","MaxMatch","resentment","shame","resentment-shame","AbstractMatch","NegativeMatch"
"922","65034d480a9dec0b9ceee931","control_MaxMismatch","69","MaxMismatch","love","vomit","love-vomit","AbstractMismatch","PositiveMismatch"
"923","65034d480a9dec0b9ceee931","control_MaxMatch_Positive_Abstract","88","MaxMatch","love","peace","love-peace","AbstractMatch","PositiveMatch"
"924","65034d480a9dec0b9ceee931","control_Dissimilar","0","DissimilarControl","give","take","give-take","",""
"925","65034d480a9dec0b9ceee931","control_Similar","99","SimilarControl","help","assist","help-assist","",""
"926","65034d480a9dec0b9ceee931","control_Dissimilar","0","DissimilarControl","increase","decrease","increase-decrease","",""
"927","65034d480a9dec0b9ceee931","test_ConceptualMatch_Abstract","72","ConceptualMatchingOnly","failure","love","failure-love","ConceptualMatch:abstract","NegativeMismatch"
"928","65034d480a9dec0b9ceee931","test_ValenceMatch_Positive","78","ValenceMatchingOnly","sunshine","kindness","sunshine-kindness","ConcreteMismatch","PositiveMatch"
"929","65034d480a9dec0b9ceee931","control_MaxMatch_Positive_Concrete","53","MaxMatch","music","beach","music-beach","ConcreteMatch","PositiveMatch"
"930","65034d480a9dec0b9ceee931","test_ValenceMatch_Negative","57","ValenceMatchingOnly","lonliness","rot","lonliness-rot","AbstractMismatch","NegativeMatch"
"931","65034d480a9dec0b9ceee931","control_MaxMatch_Negative_Concrete","62","MaxMatch","garbage","stench","garbage-stench","ConcreteMatch","NegativeMatch"
"932","65034d480a9dec0b9ceee931","test_ConceptualMatch_Concrete","38","ConceptualMatchingOnly","home","filth","home-filth","ConceptualMatch:concrete","PositiveMismatch"
"933","65034d480a9dec0b9ceee931","control_Similar","89","SimilarControl","use","employ","use-employ","",""
"934","65034d480a9dec0b9ceee931","control_MaxMatch_Negative_Abstract","80","MaxMatch","lonliness","grief","lonliness-grief","AbstractMatch","NegativeMatch"
"935","65034d480a9dec0b9ceee931","control_MaxMismatch","16","MaxMismatch","inspiration","rot","inspiration-rot","AbstractMismatch","PositiveMismatch"
"936","65034d480a9dec0b9ceee931","control_MaxMatch_Positive_Abstract","79","MaxMatch","love","gratitude","love-gratitude","AbstractMatch","PositiveMatch"
"937","65034d480a9dec0b9ceee931","control_Dissimilar","0","DissimilarControl","rise","fall","rise-fall","",""
"938","65034d480a9dec0b9ceee931","control_Similar","99","SimilarControl","speak","talk","speak-talk","",""
"939","65034d480a9dec0b9ceee931","control_Dissimilar","0","DissimilarControl","begin","end","begin-end","",""
"940","65034d480a9dec0b9ceee931","test_ConceptualMatch_Abstract","13","ConceptualMatchingOnly","failure","gratitude","failure-gratitude","ConceptualMatch:abstract","NegativeMismatch"
"941","65034d480a9dec0b9ceee931","test_ValenceMatch_Positive","75","ValenceMatchingOnly","beach","inspiration","beach-inspiration","ConcreteMismatch","PositiveMatch"
"942","65034d480a9dec0b9ceee931","control_MaxMatch_Positive_Concrete","65","MaxMatch","hug","chocolate","hug-chocolate","ConcreteMatch","PositiveMatch"
"943","65034d480a9dec0b9ceee931","test_ValenceMatch_Negative","52","ValenceMatchingOnly","resentment","vomit","resentment-vomit","AbstractMismatch","NegativeMatch"
"944","65034d480a9dec0b9ceee931","control_MaxMatch_Negative_Concrete","10","MaxMatch","injury","stench","injury-stench","ConcreteMatch","NegativeMatch"
"945","65034d480a9dec0b9ceee931","test_ConceptualMatch_Concrete","12","ConceptualMatchingOnly","chocolate","filth","chocolate-filth","ConceptualMatch:concrete","PositiveMismatch"
"946","65034d480a9dec0b9ceee931","control_Similar","99","SimilarControl","need","require","need-require","",""
"947","65034d480a9dec0b9ceee931","control_MaxMatch_Negative_Abstract","76","MaxMatch","grief","resentment","grief-resentment","AbstractMatch","NegativeMatch"
"948","65034d480a9dec0b9ceee931","control_MaxMismatch","8","MaxMismatch","joy","rust","joy-rust","AbstractMismatch","PositiveMismatch"
"949","65034d480a9dec0b9ceee931","control_MaxMatch_Positive_Abstract","89","MaxMatch","hope","kindness","hope-kindness","AbstractMatch","PositiveMatch"
"950","65034d480a9dec0b9ceee931","control_Dissimilar","0","DissimilarControl","enter","exit","enter-exit","",""
"951","65034d480a9dec0b9ceee931","control_Similar","99","SimilarControl","get","obtain","get-obtain","",""
"952","65034d480a9dec0b9ceee931","control_Dissimilar","0","DissimilarControl","add","remove","add-remove","",""
"953","65034d480a9dec0b9ceee931","test_ConceptualMatch_Abstract","12","ConceptualMatchingOnly","failure","inspiration","failure-inspiration","ConceptualMatch:abstract","NegativeMismatch"
"954","65034d480a9dec0b9ceee931","test_ValenceMatch_Positive","88","ValenceMatchingOnly","rain","freedom","rain-freedom","ConcreteMismatch","PositiveMatch"
"955","65034d480a9dec0b9ceee931","control_MaxMatch_Positive_Concrete","82","MaxMatch","music","rain","music-rain","ConcreteMatch","PositiveMatch"
"956","65034d480a9dec0b9ceee931","test_ValenceMatch_Negative","84","ValenceMatchingOnly","envy","rot","envy-rot","AbstractMismatch","NegativeMatch"
"957","65034d480a9dec0b9ceee931","control_MaxMatch_Negative_Concrete","94","MaxMatch","rot","garbage","rot-garbage","ConcreteMatch","NegativeMatch"
"958","65034d480a9dec0b9ceee931","test_ConceptualMatch_Concrete","77","ConceptualMatchingOnly","flowers","garbage","flowers-garbage","ConceptualMatch:concrete","PositiveMismatch"
"959","65034d480a9dec0b9ceee931","control_Similar","99","SimilarControl","show","display","show-display","",""
"960","65034d480a9dec0b9ceee931","control_MaxMatch_Negative_Abstract","99","MaxMatch","regret","despair","regret-despair","AbstractMatch","NegativeMatch"
"961","65034d480a9dec0b9ceee931","control_MaxMismatch","0","MaxMismatch","compassion","smoke","compassion-smoke","AbstractMismatch","PositiveMismatch"
"962","65034d480a9dec0b9ceee931","control_MaxMatch_Positive_Abstract","90","MaxMatch","hope","freedom","hope-freedom","AbstractMatch","PositiveMatch"
"963","65034d480a9dec0b9ceee931","control_Dissimilar","0","DissimilarControl","arrive","leave","arrive-leave","",""
"964","65034d480a9dec0b9ceee931","control_Similar","0","SimilarControl","begin","start","begin-start","",""
"965","65034d480a9dec0b9ceee931","control_Dissimilar","0","DissimilarControl","come","go","come-go","",""
"966","65034d480a9dec0b9ceee931","test_ConceptualMatch_Abstract","6","ConceptualMatchingOnly","anxiety","compassion","anxiety-compassion","ConceptualMatch:abstract","NegativeMismatch"
"967","65034d480a9dec0b9ceee931","test_ValenceMatch_Positive","96","ValenceMatchingOnly","sunshine","compassion","sunshine-compassion","ConcreteMismatch","PositiveMatch"
"968","65034d480a9dec0b9ceee931","control_MaxMatch_Positive_Concrete","67","MaxMatch","laughter","music","laughter-music","ConcreteMatch","PositiveMatch"
"969","65034d480a9dec0b9ceee931","test_ValenceMatch_Negative","85","ValenceMatchingOnly","shame","rot","shame-rot","AbstractMismatch","NegativeMatch"
