Word1,Word2,FeatureCombo1,FeatureCombo2,FeatureMatch,FeatureMatchSpecific
envy,gratitude,abstract-negative,abstract-positive,ConceptualMatchingOnly,an-ap
envy,inspiration,abstract-negative,abstract-positive,ConceptualMatchingOnly,an-ap
envy,smoke,abstract-negative,concrete-negative,ValenceMatchingOnly,an-cn
envy,rot,abstract-negative,concrete-negative,ValenceMatchingOnly,an-cn
envy,mud,abstract-negative,concrete-negative,ValenceMatchingOnly,an-cn
envy,vomit,abstract-negative,concrete-negative,ValenceMatchingOnly,an-cn
envy,garbage,abstract-negative,concrete-negative,ValenceMatchingOnly,an-cn
envy,rust,abstract-negative,concrete-negative,ValenceMatchingOnly,an-cn
envy,mold,abstract-negative,concrete-negative,ValenceMatchingOnly,an-cn
envy,injury,abstract-negative,concrete-negative,ValenceMatchingOnly,an-cn
envy,stench,abstract-negative,concrete-negative,ValenceMatchingOnly,an-cn
envy,filth,abstract-negative,concrete-negative,ValenceMatchingOnly,an-cn
sunshine,lonliness,concrete-positive,abstract-negative,MaxMismatch,cp-an
sunshine,regret,concrete-positive,abstract-negative,MaxMismatch,cp-an
sunshine,anxiety,concrete-positive,abstract-negative,MaxMismatch,cp-an
sunshine,despair,concrete-positive,abstract-negative,MaxMismatch,cp-an
sunshine,guilt,concrete-positive,abstract-negative,MaxMismatch,cp-an
sunshine,grief,concrete-positive,abstract-negative,MaxMismatch,cp-an
sunshine,resentment,concrete-positive,abstract-negative,MaxMismatch,cp-an
sunshine,failure,concrete-positive,abstract-negative,MaxMismatch,cp-an
sunshine,shame,concrete-positive,abstract-negative,MaxMismatch,cp-an
sunshine,envy,concrete-positive,abstract-negative,MaxMismatch,cp-an
sunshine,sunshine,concrete-positive,concrete-positive,SelfPair,cp-cp
sunshine,laughter,concrete-positive,concrete-positive,MaxMatch,cp-cp
sunshine,flowers,concrete-positive,concrete-positive,MaxMatch,cp-cp
sunshine,music,concrete-positive,concrete-positive,MaxMatch,cp-cp
sunshine,beach,concrete-positive,concrete-positive,MaxMatch,cp-cp
sunshine,hug,concrete-positive,concrete-positive,MaxMatch,cp-cp
sunshine,home,concrete-positive,concrete-positive,MaxMatch,cp-cp
sunshine,rain,concrete-positive,concrete-positive,MaxMatch,cp-cp
sunshine,chocolate,concrete-positive,concrete-positive,MaxMatch,cp-cp
sunshine,fireplace,concrete-positive,concrete-positive,MaxMatch,cp-cp
sunshine,love,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
sunshine,hope,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
sunshine,joy,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
sunshine,peace,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
sunshine,freedom,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
sunshine,kindness,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
sunshine,happiness,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
sunshine,compassion,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
sunshine,gratitude,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
sunshine,inspiration,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
sunshine,smoke,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
sunshine,rot,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
sunshine,mud,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
sunshine,vomit,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
sunshine,garbage,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
sunshine,rust,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
sunshine,mold,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
sunshine,injury,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
sunshine,stench,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
sunshine,filth,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
laughter,lonliness,concrete-positive,abstract-negative,MaxMismatch,cp-an
laughter,regret,concrete-positive,abstract-negative,MaxMismatch,cp-an
laughter,anxiety,concrete-positive,abstract-negative,MaxMismatch,cp-an
laughter,despair,concrete-positive,abstract-negative,MaxMismatch,cp-an
laughter,guilt,concrete-positive,abstract-negative,MaxMismatch,cp-an
laughter,grief,concrete-positive,abstract-negative,MaxMismatch,cp-an
laughter,resentment,concrete-positive,abstract-negative,MaxMismatch,cp-an
laughter,failure,concrete-positive,abstract-negative,MaxMismatch,cp-an
laughter,shame,concrete-positive,abstract-negative,MaxMismatch,cp-an
laughter,envy,concrete-positive,abstract-negative,MaxMismatch,cp-an
laughter,sunshine,concrete-positive,concrete-positive,MaxMatch,cp-cp
laughter,laughter,concrete-positive,concrete-positive,SelfPair,cp-cp
laughter,flowers,concrete-positive,concrete-positive,MaxMatch,cp-cp
laughter,music,concrete-positive,concrete-positive,MaxMatch,cp-cp
laughter,beach,concrete-positive,concrete-positive,MaxMatch,cp-cp
laughter,hug,concrete-positive,concrete-positive,MaxMatch,cp-cp
laughter,home,concrete-positive,concrete-positive,MaxMatch,cp-cp
laughter,rain,concrete-positive,concrete-positive,MaxMatch,cp-cp
laughter,chocolate,concrete-positive,concrete-positive,MaxMatch,cp-cp
laughter,fireplace,concrete-positive,concrete-positive,MaxMatch,cp-cp
laughter,love,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
laughter,hope,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
laughter,joy,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
laughter,peace,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
laughter,freedom,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
laughter,kindness,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
laughter,happiness,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
laughter,compassion,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
laughter,gratitude,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
laughter,inspiration,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
laughter,smoke,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
laughter,rot,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
laughter,mud,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
laughter,vomit,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
laughter,garbage,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
laughter,rust,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
laughter,mold,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
laughter,injury,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
laughter,stench,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
laughter,filth,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
flowers,lonliness,concrete-positive,abstract-negative,MaxMismatch,cp-an
flowers,regret,concrete-positive,abstract-negative,MaxMismatch,cp-an
flowers,anxiety,concrete-positive,abstract-negative,MaxMismatch,cp-an
flowers,despair,concrete-positive,abstract-negative,MaxMismatch,cp-an
flowers,guilt,concrete-positive,abstract-negative,MaxMismatch,cp-an
flowers,grief,concrete-positive,abstract-negative,MaxMismatch,cp-an
flowers,resentment,concrete-positive,abstract-negative,MaxMismatch,cp-an
flowers,failure,concrete-positive,abstract-negative,MaxMismatch,cp-an
flowers,shame,concrete-positive,abstract-negative,MaxMismatch,cp-an
flowers,envy,concrete-positive,abstract-negative,MaxMismatch,cp-an
flowers,sunshine,concrete-positive,concrete-positive,MaxMatch,cp-cp
flowers,laughter,concrete-positive,concrete-positive,MaxMatch,cp-cp
flowers,flowers,concrete-positive,concrete-positive,SelfPair,cp-cp
flowers,music,concrete-positive,concrete-positive,MaxMatch,cp-cp
flowers,beach,concrete-positive,concrete-positive,MaxMatch,cp-cp
flowers,hug,concrete-positive,concrete-positive,MaxMatch,cp-cp
flowers,home,concrete-positive,concrete-positive,MaxMatch,cp-cp
flowers,rain,concrete-positive,concrete-positive,MaxMatch,cp-cp
flowers,chocolate,concrete-positive,concrete-positive,MaxMatch,cp-cp
flowers,fireplace,concrete-positive,concrete-positive,MaxMatch,cp-cp
flowers,love,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
flowers,hope,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
flowers,joy,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
flowers,peace,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
flowers,freedom,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
flowers,kindness,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
flowers,happiness,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
flowers,compassion,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
flowers,gratitude,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
flowers,inspiration,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
flowers,smoke,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
flowers,rot,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
flowers,mud,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
flowers,vomit,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
flowers,garbage,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
flowers,rust,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
flowers,mold,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
flowers,injury,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
flowers,stench,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
flowers,filth,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
music,lonliness,concrete-positive,abstract-negative,MaxMismatch,cp-an
music,regret,concrete-positive,abstract-negative,MaxMismatch,cp-an
music,anxiety,concrete-positive,abstract-negative,MaxMismatch,cp-an
music,despair,concrete-positive,abstract-negative,MaxMismatch,cp-an
music,guilt,concrete-positive,abstract-negative,MaxMismatch,cp-an
music,grief,concrete-positive,abstract-negative,MaxMismatch,cp-an
music,resentment,concrete-positive,abstract-negative,MaxMismatch,cp-an
music,failure,concrete-positive,abstract-negative,MaxMismatch,cp-an
music,shame,concrete-positive,abstract-negative,MaxMismatch,cp-an
music,envy,concrete-positive,abstract-negative,MaxMismatch,cp-an
music,sunshine,concrete-positive,concrete-positive,MaxMatch,cp-cp
music,laughter,concrete-positive,concrete-positive,MaxMatch,cp-cp
music,flowers,concrete-positive,concrete-positive,MaxMatch,cp-cp
music,music,concrete-positive,concrete-positive,SelfPair,cp-cp
music,beach,concrete-positive,concrete-positive,MaxMatch,cp-cp
music,hug,concrete-positive,concrete-positive,MaxMatch,cp-cp
music,home,concrete-positive,concrete-positive,MaxMatch,cp-cp
music,rain,concrete-positive,concrete-positive,MaxMatch,cp-cp
music,chocolate,concrete-positive,concrete-positive,MaxMatch,cp-cp
music,fireplace,concrete-positive,concrete-positive,MaxMatch,cp-cp
music,love,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
music,hope,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
music,joy,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
music,peace,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
music,freedom,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
music,kindness,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
music,happiness,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
music,compassion,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
music,gratitude,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
music,inspiration,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
music,smoke,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
music,rot,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
music,mud,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
music,vomit,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
music,garbage,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
music,rust,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
music,mold,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
music,injury,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
music,stench,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
music,filth,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
beach,lonliness,concrete-positive,abstract-negative,MaxMismatch,cp-an
beach,regret,concrete-positive,abstract-negative,MaxMismatch,cp-an
beach,anxiety,concrete-positive,abstract-negative,MaxMismatch,cp-an
beach,despair,concrete-positive,abstract-negative,MaxMismatch,cp-an
beach,guilt,concrete-positive,abstract-negative,MaxMismatch,cp-an
beach,grief,concrete-positive,abstract-negative,MaxMismatch,cp-an
beach,resentment,concrete-positive,abstract-negative,MaxMismatch,cp-an
beach,failure,concrete-positive,abstract-negative,MaxMismatch,cp-an
beach,shame,concrete-positive,abstract-negative,MaxMismatch,cp-an
beach,envy,concrete-positive,abstract-negative,MaxMismatch,cp-an
beach,sunshine,concrete-positive,concrete-positive,MaxMatch,cp-cp
beach,laughter,concrete-positive,concrete-positive,MaxMatch,cp-cp
beach,flowers,concrete-positive,concrete-positive,MaxMatch,cp-cp
beach,music,concrete-positive,concrete-positive,MaxMatch,cp-cp
beach,beach,concrete-positive,concrete-positive,SelfPair,cp-cp
beach,hug,concrete-positive,concrete-positive,MaxMatch,cp-cp
beach,home,concrete-positive,concrete-positive,MaxMatch,cp-cp
beach,rain,concrete-positive,concrete-positive,MaxMatch,cp-cp
beach,chocolate,concrete-positive,concrete-positive,MaxMatch,cp-cp
beach,fireplace,concrete-positive,concrete-positive,MaxMatch,cp-cp
beach,love,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
beach,hope,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
beach,joy,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
beach,peace,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
beach,freedom,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
beach,kindness,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
beach,happiness,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
beach,compassion,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
beach,gratitude,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
beach,inspiration,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
beach,smoke,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
beach,rot,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
beach,mud,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
beach,vomit,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
beach,garbage,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
beach,rust,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
beach,mold,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
beach,injury,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
beach,stench,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
beach,filth,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
hug,lonliness,concrete-positive,abstract-negative,MaxMismatch,cp-an
hug,regret,concrete-positive,abstract-negative,MaxMismatch,cp-an
hug,anxiety,concrete-positive,abstract-negative,MaxMismatch,cp-an
hug,despair,concrete-positive,abstract-negative,MaxMismatch,cp-an
hug,guilt,concrete-positive,abstract-negative,MaxMismatch,cp-an
hug,grief,concrete-positive,abstract-negative,MaxMismatch,cp-an
hug,resentment,concrete-positive,abstract-negative,MaxMismatch,cp-an
hug,failure,concrete-positive,abstract-negative,MaxMismatch,cp-an
hug,shame,concrete-positive,abstract-negative,MaxMismatch,cp-an
hug,envy,concrete-positive,abstract-negative,MaxMismatch,cp-an
hug,sunshine,concrete-positive,concrete-positive,MaxMatch,cp-cp
hug,laughter,concrete-positive,concrete-positive,MaxMatch,cp-cp
hug,flowers,concrete-positive,concrete-positive,MaxMatch,cp-cp
hug,music,concrete-positive,concrete-positive,MaxMatch,cp-cp
hug,beach,concrete-positive,concrete-positive,MaxMatch,cp-cp
hug,hug,concrete-positive,concrete-positive,SelfPair,cp-cp
hug,home,concrete-positive,concrete-positive,MaxMatch,cp-cp
hug,rain,concrete-positive,concrete-positive,MaxMatch,cp-cp
hug,chocolate,concrete-positive,concrete-positive,MaxMatch,cp-cp
hug,fireplace,concrete-positive,concrete-positive,MaxMatch,cp-cp
hug,love,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
hug,hope,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
hug,joy,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
hug,peace,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
hug,freedom,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
hug,kindness,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
hug,happiness,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
hug,compassion,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
hug,gratitude,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
hug,inspiration,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
hug,smoke,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
hug,rot,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
hug,mud,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
hug,vomit,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
hug,garbage,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
hug,rust,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
hug,mold,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
hug,injury,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
hug,stench,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
hug,filth,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
home,lonliness,concrete-positive,abstract-negative,MaxMismatch,cp-an
home,regret,concrete-positive,abstract-negative,MaxMismatch,cp-an
home,anxiety,concrete-positive,abstract-negative,MaxMismatch,cp-an
home,despair,concrete-positive,abstract-negative,MaxMismatch,cp-an
home,guilt,concrete-positive,abstract-negative,MaxMismatch,cp-an
home,grief,concrete-positive,abstract-negative,MaxMismatch,cp-an
home,resentment,concrete-positive,abstract-negative,MaxMismatch,cp-an
home,failure,concrete-positive,abstract-negative,MaxMismatch,cp-an
home,shame,concrete-positive,abstract-negative,MaxMismatch,cp-an
home,envy,concrete-positive,abstract-negative,MaxMismatch,cp-an
home,sunshine,concrete-positive,concrete-positive,MaxMatch,cp-cp
home,laughter,concrete-positive,concrete-positive,MaxMatch,cp-cp
home,flowers,concrete-positive,concrete-positive,MaxMatch,cp-cp
home,music,concrete-positive,concrete-positive,MaxMatch,cp-cp
home,beach,concrete-positive,concrete-positive,MaxMatch,cp-cp
home,hug,concrete-positive,concrete-positive,MaxMatch,cp-cp
home,home,concrete-positive,concrete-positive,SelfPair,cp-cp
home,rain,concrete-positive,concrete-positive,MaxMatch,cp-cp
home,chocolate,concrete-positive,concrete-positive,MaxMatch,cp-cp
home,fireplace,concrete-positive,concrete-positive,MaxMatch,cp-cp
home,love,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
home,hope,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
home,joy,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
home,peace,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
home,freedom,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
home,kindness,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
home,happiness,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
home,compassion,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
home,gratitude,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
home,inspiration,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
home,smoke,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
home,rot,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
home,mud,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
home,vomit,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
home,garbage,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
home,rust,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
home,mold,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
home,injury,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
home,stench,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
home,filth,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
rain,lonliness,concrete-positive,abstract-negative,MaxMismatch,cp-an
rain,regret,concrete-positive,abstract-negative,MaxMismatch,cp-an
rain,anxiety,concrete-positive,abstract-negative,MaxMismatch,cp-an
rain,despair,concrete-positive,abstract-negative,MaxMismatch,cp-an
rain,guilt,concrete-positive,abstract-negative,MaxMismatch,cp-an
rain,grief,concrete-positive,abstract-negative,MaxMismatch,cp-an
rain,resentment,concrete-positive,abstract-negative,MaxMismatch,cp-an
rain,failure,concrete-positive,abstract-negative,MaxMismatch,cp-an
rain,shame,concrete-positive,abstract-negative,MaxMismatch,cp-an
rain,envy,concrete-positive,abstract-negative,MaxMismatch,cp-an
rain,sunshine,concrete-positive,concrete-positive,MaxMatch,cp-cp
rain,laughter,concrete-positive,concrete-positive,MaxMatch,cp-cp
rain,flowers,concrete-positive,concrete-positive,MaxMatch,cp-cp
rain,music,concrete-positive,concrete-positive,MaxMatch,cp-cp
rain,beach,concrete-positive,concrete-positive,MaxMatch,cp-cp
rain,hug,concrete-positive,concrete-positive,MaxMatch,cp-cp
rain,home,concrete-positive,concrete-positive,MaxMatch,cp-cp
rain,rain,concrete-positive,concrete-positive,SelfPair,cp-cp
rain,chocolate,concrete-positive,concrete-positive,MaxMatch,cp-cp
rain,fireplace,concrete-positive,concrete-positive,MaxMatch,cp-cp
rain,love,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
rain,hope,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
rain,joy,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
rain,peace,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
rain,freedom,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
rain,kindness,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
rain,happiness,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
rain,compassion,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
rain,gratitude,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
rain,inspiration,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
rain,smoke,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
rain,rot,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
rain,mud,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
rain,vomit,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
rain,garbage,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
rain,rust,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
rain,mold,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
rain,injury,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
rain,stench,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
rain,filth,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
chocolate,lonliness,concrete-positive,abstract-negative,MaxMismatch,cp-an
chocolate,regret,concrete-positive,abstract-negative,MaxMismatch,cp-an
chocolate,anxiety,concrete-positive,abstract-negative,MaxMismatch,cp-an
chocolate,despair,concrete-positive,abstract-negative,MaxMismatch,cp-an
chocolate,guilt,concrete-positive,abstract-negative,MaxMismatch,cp-an
chocolate,grief,concrete-positive,abstract-negative,MaxMismatch,cp-an
chocolate,resentment,concrete-positive,abstract-negative,MaxMismatch,cp-an
chocolate,failure,concrete-positive,abstract-negative,MaxMismatch,cp-an
chocolate,shame,concrete-positive,abstract-negative,MaxMismatch,cp-an
chocolate,envy,concrete-positive,abstract-negative,MaxMismatch,cp-an
chocolate,sunshine,concrete-positive,concrete-positive,MaxMatch,cp-cp
chocolate,laughter,concrete-positive,concrete-positive,MaxMatch,cp-cp
chocolate,flowers,concrete-positive,concrete-positive,MaxMatch,cp-cp
chocolate,music,concrete-positive,concrete-positive,MaxMatch,cp-cp
chocolate,beach,concrete-positive,concrete-positive,MaxMatch,cp-cp
chocolate,hug,concrete-positive,concrete-positive,MaxMatch,cp-cp
chocolate,home,concrete-positive,concrete-positive,MaxMatch,cp-cp
chocolate,rain,concrete-positive,concrete-positive,MaxMatch,cp-cp
chocolate,chocolate,concrete-positive,concrete-positive,SelfPair,cp-cp
chocolate,fireplace,concrete-positive,concrete-positive,MaxMatch,cp-cp
chocolate,love,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
chocolate,hope,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
chocolate,joy,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
chocolate,peace,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
chocolate,freedom,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
chocolate,kindness,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
chocolate,happiness,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
chocolate,compassion,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
chocolate,gratitude,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
chocolate,inspiration,concrete-positive,abstract-positive,ValenceMatchingOnly,cp-ap
chocolate,smoke,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
chocolate,rot,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
chocolate,mud,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
chocolate,vomit,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
chocolate,garbage,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
chocolate,rust,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
chocolate,mold,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
chocolate,injury,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
chocolate,stench,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
chocolate,filth,concrete-positive,concrete-negative,ConceptualMatchingOnly,cp-cn
fireplace,lonliness,concrete-positive,abstract-negative,MaxMismatch,cp-an
fireplace,regret,concrete-positive,abstract-negative,MaxMismatch,cp-an
fireplace,anxiety,concrete-positive,abstract-negative,MaxMismatch,cp-an
fireplace,despair,concrete-positive,abstract-negative,MaxMismatch,cp-an
fireplace,guilt,concrete-positive,abstract-negative,MaxMismatch,cp-an
fireplace,grief,concrete-positive,abstract-negative,MaxMismatch,cp-an
fireplace,resentment,concrete-positive,abstract-negative,MaxMismatch,cp-an
